zip,lat,lng,city,state_id,state_name,county_name,timezone
49073,42.57738,-85.11775,Nashville,MI,Michigan,Barry,America/Detroit
49074,42.31736,-85.5387,Nazareth,MI,Michigan,Kalamazoo,America/Detroit
49075,41.91758,-85.44912,Nottawa,MI,Michigan,St. Joseph,America/Detroit
49076,42.43181,-84.8876,Olivet,MI,Michigan,Eaton,America/Detroit
49078,42.46508,-85.72806,Otsego,MI,Michigan,Allegan,America/Detroit
49079,42.24056,-85.90805,Paw Paw,MI,Michigan,Van Buren,America/Detroit
49080,42.46098,-85.57508,Plainwell,MI,Michigan,Allegan,America/Detroit
49082,41.94441,-84.87577,Quincy,MI,Michigan,Branch,America/Detroit
49083,42.3775,-85.46056,Richland,MI,Michigan,Kalamazoo,America/Detroit
49084,42.18254,-86.3822,Riverside,MI,Michigan,Berrien,America/Detroit
49085,42.05012,-86.46029,Saint Joseph,MI,Michigan,Berrien,America/Detroit
49087,42.12187,-85.68818,Schoolcraft,MI,Michigan,Kalamazoo,America/Detroit
49088,42.18514,-85.4289,Scotts,MI,Michigan,Kalamazoo,America/Detroit
49089,42.00464,-85.23597,Sherwood,MI,Michigan,Branch,America/Detroit
49090,42.40865,-86.21614,South Haven,MI,Michigan,Van Buren,America/Detroit
49091,41.82444,-85.44609,Sturgis,MI,Michigan,St. Joseph,America/Detroit
49092,42.10005,-84.97578,Tekonsha,MI,Michigan,Calhoun,America/Detroit
49093,41.97255,-85.64977,Three Rivers,MI,Michigan,St. Joseph,America/Detroit
49094,42.04734,-85.11419,Union City,MI,Michigan,Branch,America/Detroit
49095,41.90703,-85.88041,Vandalia,MI,Michigan,Cass,America/Detroit
49096,42.64167,-85.01576,Vermontville,MI,Michigan,Eaton,America/Detroit
49097,42.11459,-85.48818,Vicksburg,MI,Michigan,Kalamazoo,America/Detroit
49098,42.16878,-86.24276,Watervliet,MI,Michigan,Berrien,America/Detroit
49099,41.79176,-85.6779,White Pigeon,MI,Michigan,St. Joseph,America/Detroit
49101,41.94283,-86.48285,Baroda,MI,Michigan,Berrien,America/Detroit
49102,41.9523,-86.26113,Berrien Center,MI,Michigan,Berrien,America/Detroit
49103,41.94689,-86.37641,Berrien Springs,MI,Michigan,Berrien,America/Detroit
49104,41.9637,-86.35892,Berrien Springs,MI,Michigan,Berrien,America/Detroit
49106,41.93763,-86.55149,Bridgman,MI,Michigan,Berrien,America/Detroit
49107,41.84571,-86.41375,Buchanan,MI,Michigan,Berrien,America/Detroit
49111,42.02477,-86.28777,Eau Claire,MI,Michigan,Berrien,America/Detroit
49112,41.79758,-86.03353,Edwardsburg,MI,Michigan,Cass,America/Detroit
49113,41.80233,-86.50089,Galien,MI,Michigan,Berrien,America/Detroit
49115,41.87229,-86.62929,Harbert,MI,Michigan,Berrien,America/Detroit
49116,41.84904,-86.66164,Lakeside,MI,Michigan,Berrien,America/Detroit
49117,41.78061,-86.72678,New Buffalo,MI,Michigan,Berrien,America/Detroit
49119,41.87436,-86.54904,New Troy,MI,Michigan,Berrien,America/Detroit
49120,41.83224,-86.23082,Niles,MI,Michigan,Berrien,America/Detroit
49125,41.88707,-86.57745,Sawyer,MI,Michigan,Berrien,America/Detroit
49126,42.02581,-86.36878,Sodus,MI,Michigan,Berrien,America/Detroit
49127,42.00635,-86.51219,Stevensville,MI,Michigan,Berrien,America/Detroit
49128,41.81651,-86.60333,Three Oaks,MI,Michigan,Berrien,America/Detroit
49129,41.81695,-86.68802,Union Pier,MI,Michigan,Berrien,America/Detroit
49130,41.78195,-85.85943,Union,MI,Michigan,Cass,America/Detroit
49201,42.24977,-84.38152,Jackson,MI,Michigan,Jackson,America/Detroit
49202,42.26859,-84.41036,Jackson,MI,Michigan,Jackson,America/Detroit
49203,42.22151,-84.4011,Jackson,MI,Michigan,Jackson,America/Detroit
49220,41.99459,-84.34243,Addison,MI,Michigan,Lenawee,America/Detroit
49221,41.90299,-84.06361,Adrian,MI,Michigan,Lenawee,America/Detroit
49224,42.28109,-84.75184,Albion,MI,Michigan,Calhoun,America/Detroit
49227,41.95193,-84.77122,Allen,MI,Michigan,Hillsdale,America/Detroit
49228,41.80437,-83.8835,Blissfield,MI,Michigan,Lenawee,America/Detroit
49229,41.98679,-83.82832,Britton,MI,Michigan,Lenawee,America/Detroit
49230,42.09465,-84.22071,Brooklyn,MI,Michigan,Jackson,America/Detroit
49232,41.74047,-84.66861,Camden,MI,Michigan,Hillsdale,America/Detroit
49233,42.06223,-84.36284,Cement City,MI,Michigan,Hillsdale,America/Detroit
49234,42.11855,-84.36863,Clarklake,MI,Michigan,Jackson,America/Detroit
49235,41.86358,-84.21469,Clayton,MI,Michigan,Lenawee,America/Detroit
49236,42.07838,-83.95104,Clinton,MI,Michigan,Lenawee,America/Detroit
49237,42.17574,-84.65157,Concord,MI,Michigan,Jackson,America/Detroit
49238,41.90549,-83.78595,Deerfield,MI,Michigan,Lenawee,America/Detroit
49240,42.27984,-84.17871,Grass Lake,MI,Michigan,Jackson,America/Detroit
49241,42.10324,-84.6023,Hanover,MI,Michigan,Jackson,America/Detroit
49242,41.88335,-84.61639,Hillsdale,MI,Michigan,Hillsdale,America/Detroit
49245,42.14003,-84.81758,Homer,MI,Michigan,Calhoun,America/Detroit
49246,42.12624,-84.50886,Horton,MI,Michigan,Jackson,America/Detroit
49247,41.84784,-84.34247,Hudson,MI,Michigan,Lenawee,America/Detroit
49248,41.75645,-84.01123,Jasper,MI,Michigan,Lenawee,America/Detroit
49249,42.02286,-84.45832,Jerome,MI,Michigan,Hillsdale,America/Detroit
49250,42.01911,-84.62276,Jonesville,MI,Michigan,Hillsdale,America/Detroit
49251,42.46595,-84.41006,Leslie,MI,Michigan,Ingham,America/Detroit
49252,42.03691,-84.76721,Litchfield,MI,Michigan,Hillsdale,America/Detroit
49253,41.96685,-84.271,Manitou Beach,MI,Michigan,Lenawee,America/Detroit
49254,42.22706,-84.31614,Michigan Center,MI,Michigan,Jackson,America/Detroit
49255,41.77276,-84.85056,Montgomery,MI,Michigan,Branch,America/Detroit
49256,41.74998,-84.21859,Morenci,MI,Michigan,Lenawee,America/Detroit
49259,42.3789,-84.25302,Munith,MI,Michigan,Jackson,America/Detroit
49261,42.16097,-84.2384,Napoleon,MI,Michigan,Jackson,America/Detroit
49262,41.96147,-84.46737,North Adams,MI,Michigan,Hillsdale,America/Detroit
49263,42.15944,-84.18476,Norvell,MI,Michigan,Jackson,America/Detroit
49264,42.44358,-84.55141,Onondaga,MI,Michigan,Ingham,America/Detroit
49265,42.0073,-84.17264,Onsted,MI,Michigan,Lenawee,America/Detroit
49266,41.84223,-84.54784,Osseo,MI,Michigan,Hillsdale,America/Detroit
49267,41.76089,-83.72251,Ottawa Lake,MI,Michigan,Monroe,America/Detroit
49268,41.87289,-83.92627,Palmyra,MI,Michigan,Lenawee,America/Detroit
49269,42.29295,-84.58793,Parma,MI,Michigan,Jackson,America/Detroit
49270,41.86974,-83.68327,Petersburg,MI,Michigan,Monroe,America/Detroit
49271,41.83693,-84.45552,Pittsford,MI,Michigan,Hillsdale,America/Detroit
49272,42.39405,-84.34663,Pleasant Lake,MI,Michigan,Jackson,America/Detroit
49274,41.83849,-84.76277,Reading,MI,Michigan,Hillsdale,America/Detroit
49276,41.79744,-83.78462,Riga,MI,Michigan,Lenawee,America/Detroit
49277,42.38734,-84.46528,Rives Junction,MI,Michigan,Jackson,America/Detroit
49279,41.7808,-84.10397,Sand Creek,MI,Michigan,Lenawee,America/Detroit
49282,42.03885,-84.40599,Somerset Center,MI,Michigan,Hillsdale,America/Detroit
49283,42.20696,-84.55069,Spring Arbor,MI,Michigan,Jackson,America/Detroit
49284,42.38674,-84.69318,Springport,MI,Michigan,Eaton,America/Detroit
49285,42.4706,-84.21007,Stockbridge,MI,Michigan,Ingham,America/Detroit
49286,42.0136,-83.936,Tecumseh,MI,Michigan,Lenawee,America/Detroit
49287,42.02108,-84.0814,Tipton,MI,Michigan,Lenawee,America/Detroit
49288,41.73465,-84.43001,Waldron,MI,Michigan,Hillsdale,America/Detroit
49289,41.76811,-84.10778,Weston,MI,Michigan,Lenawee,America/Detroit
49301,42.97647,-85.47661,Ada,MI,Michigan,Kent,America/Detroit
49302,42.82287,-85.39861,Alto,MI,Michigan,Kent,America/Detroit
49303,43.27728,-85.85477,Bailey,MI,Michigan,Muskegon,America/Detroit
49304,43.9139,-85.86999,Baldwin,MI,Michigan,Lake,America/Detroit
49305,43.75075,-85.14971,Barryton,MI,Michigan,Mecosta,America/Detroit
49306,43.07325,-85.56777,Belmont,MI,Michigan,Kent,America/Detroit
49307,43.69893,-85.48913,Big Rapids,MI,Michigan,Mecosta,America/Detroit
49309,43.75949,-85.88093,Bitely,MI,Michigan,Newaygo,America/Detroit
49310,43.51565,-85.05652,Blanchard,MI,Michigan,Isabella,America/Detroit
49312,43.68821,-85.80547,Brohman,MI,Michigan,Newaygo,America/Detroit
49315,42.80013,-85.73621,Byron Center,MI,Michigan,Kent,America/Detroit
49316,42.79679,-85.55403,Caledonia,MI,Michigan,Allegan,America/Detroit
49318,43.22345,-85.82912,Casnovia,MI,Michigan,Muskegon,America/Detroit
49319,43.22714,-85.52638,Cedar Springs,MI,Michigan,Kent,America/Detroit
49320,43.75358,-85.27547,Chippewa Lake,MI,Michigan,Mecosta,America/Detroit
49321,43.07427,-85.6809,Comstock Park,MI,Michigan,Kent,America/Detroit
49322,43.35676,-85.3512,Coral,MI,Michigan,Montcalm,America/Detroit
49323,42.72534,-85.78724,Dorr,MI,Michigan,Allegan,America/Detroit
49325,42.76051,-85.29816,Freeport,MI,Michigan,Ionia,America/Detroit
49326,43.24982,-85.3206,Gowen,MI,Michigan,Kent,America/Detroit
49327,43.33539,-85.84617,Grant,MI,Michigan,Newaygo,America/Detroit
49328,42.63167,-85.7592,Hopkins,MI,Michigan,Allegan,America/Detroit
49329,43.4063,-85.48344,Howard City,MI,Michigan,Montcalm,America/Detroit
49330,43.24504,-85.73739,Kent City,MI,Michigan,Kent,America/Detroit
49331,42.95145,-85.35216,Lowell,MI,Michigan,Kent,America/Detroit
49332,43.62438,-85.24589,Mecosta,MI,Michigan,Mecosta,America/Detroit
49333,42.69563,-85.46103,Middleville,MI,Michigan,Barry,America/Detroit
49335,42.73858,-85.66841,Moline,MI,Michigan,Allegan,America/Detroit
49336,43.50869,-85.43178,Morley,MI,Michigan,Mecosta,America/Detroit
49337,43.43535,-85.71356,Newaygo,MI,Michigan,Newaygo,America/Detroit
49338,43.75952,-85.60857,Paris,MI,Michigan,Mecosta,America/Detroit
49339,43.33242,-85.49033,Pierson,MI,Michigan,Montcalm,America/Detroit
49340,43.62152,-85.11395,Remus,MI,Michigan,Mecosta,America/Detroit
49341,43.1243,-85.49189,Rockford,MI,Michigan,Kent,America/Detroit
49342,43.69241,-85.32222,Rodney,MI,Michigan,Mecosta,America/Detroit
49343,43.29646,-85.53554,Sand Lake,MI,Michigan,Kent,America/Detroit
49344,42.59296,-85.5913,Shelbyville,MI,Michigan,Allegan,America/Detroit
49345,43.15399,-85.70372,Sparta,MI,Michigan,Kent,America/Detroit
49346,43.58572,-85.42186,Stanwood,MI,Michigan,Mecosta,America/Detroit
49347,43.31477,-85.34845,Trufant,MI,Michigan,Montcalm,America/Detroit
49348,42.68571,-85.61466,Wayland,MI,Michigan,Allegan,America/Detroit
49349,43.58204,-85.74291,White Cloud,MI,Michigan,Newaygo,America/Detroit
49401,42.97619,-85.94147,Allendale,MI,Michigan,Ottawa,America/Detroit
49402,43.93326,-86.0345,Branch,MI,Michigan,Mason,America/Detroit
49403,43.13495,-85.8519,Conklin,MI,Michigan,Ottawa,America/Detroit
49404,43.06585,-85.95067,Coopersville,MI,Michigan,Ottawa,America/Detroit
49405,43.91431,-86.19147,Custer,MI,Michigan,Mason,America/Detroit
49406,42.6422,-86.20249,Douglas,MI,Michigan,Allegan,America/Detroit
49408,42.57039,-86.11456,Fennville,MI,Michigan,Allegan,America/Detroit
49410,44.03194,-86.12977,Fountain,MI,Michigan,Mason,America/Detroit
49411,44.1066,-86.25057,Free Soil,MI,Michigan,Mason,America/Detroit
49412,43.46859,-85.94815,Fremont,MI,Michigan,Newaygo,America/Detroit
49415,43.15111,-86.118,Fruitport,MI,Michigan,Muskegon,America/Detroit
49417,43.01589,-86.14361,Grand Haven,MI,Michigan,Ottawa,America/Detroit
49418,42.87799,-85.77134,Grandville,MI,Michigan,Kent,America/Detroit
49419,42.6789,-85.98101,Hamilton,MI,Michigan,Allegan,America/Detroit
49420,43.71823,-86.28308,Hart,MI,Michigan,Oceana,America/Detroit
49421,43.60245,-86.06114,Hesperia,MI,Michigan,Oceana,America/Detroit
49423,42.74045,-86.08943,Holland,MI,Michigan,Ottawa,America/Detroit
49424,42.84475,-86.12523,Holland,MI,Michigan,Ottawa,America/Detroit
49425,43.4385,-86.09885,Holton,MI,Michigan,Muskegon,America/Detroit
49426,42.86322,-85.88836,Hudsonville,MI,Michigan,Ottawa,America/Detroit
49428,42.92001,-85.83769,Jenison,MI,Michigan,Ottawa,America/Detroit
49431,43.98218,-86.40019,Ludington,MI,Michigan,Mason,America/Detroit
49434,42.76916,-86.20766,Macatawa,MI,Michigan,Ottawa,America/Detroit
49435,43.02695,-85.84072,Marne,MI,Michigan,Ottawa,America/Detroit
49436,43.67849,-86.46311,Mears,MI,Michigan,Oceana,America/Detroit
49437,43.45946,-86.38285,Montague,MI,Michigan,Muskegon,America/Detroit
49440,43.23852,-86.25391,Muskegon,MI,Michigan,Muskegon,America/Detroit
49441,43.18554,-86.27254,Muskegon,MI,Michigan,Muskegon,America/Detroit
49442,43.24202,-86.12904,Muskegon,MI,Michigan,Muskegon,America/Detroit
49444,43.17906,-86.19887,Muskegon,MI,Michigan,Muskegon,America/Detroit
49445,43.29648,-86.27539,Muskegon,MI,Michigan,Muskegon,America/Detroit
49446,43.55469,-86.38688,New Era,MI,Michigan,Oceana,America/Detroit
49448,43.09072,-86.07324,Nunica,MI,Michigan,Ottawa,America/Detroit
49449,43.79871,-86.3746,Pentwater,MI,Michigan,Oceana,America/Detroit
49450,42.48437,-86.08277,Pullman,MI,Michigan,Allegan,America/Detroit
49451,43.21199,-85.96944,Ravenna,MI,Michigan,Muskegon,America/Detroit
49452,43.51202,-86.25361,Rothbury,MI,Michigan,Oceana,America/Detroit
49453,42.66315,-86.17241,Saugatuck,MI,Michigan,Allegan,America/Detroit
49454,43.95137,-86.28809,Scottville,MI,Michigan,Mason,America/Detroit
49455,43.60959,-86.36634,Shelby,MI,Michigan,Oceana,America/Detroit
49456,43.08944,-86.19421,Spring Lake,MI,Michigan,Ottawa,America/Detroit
49457,43.35364,-86.14828,Twin Lake,MI,Michigan,Muskegon,America/Detroit
49458,43.92618,-86.09675,Walhalla,MI,Michigan,Mason,America/Detroit
49459,43.74097,-86.11271,Walkerville,MI,Michigan,Oceana,America/Detroit
49460,42.93866,-86.13497,West Olive,MI,Michigan,Ottawa,America/Detroit
49461,43.38261,-86.32258,Whitehall,MI,Michigan,Muskegon,America/Detroit
49464,42.84714,-85.98618,Zeeland,MI,Michigan,Ottawa,America/Detroit
49503,42.96257,-85.65926,Grand Rapids,MI,Michigan,Kent,America/Detroit
49504,42.98038,-85.70938,Grand Rapids,MI,Michigan,Kent,America/Detroit
49505,42.99838,-85.63687,Grand Rapids,MI,Michigan,Kent,America/Detroit
49506,42.9451,-85.614,Grand Rapids,MI,Michigan,Kent,America/Detroit
49507,42.93068,-85.65513,Grand Rapids,MI,Michigan,Kent,America/Detroit
49508,42.87351,-85.62528,Grand Rapids,MI,Michigan,Kent,America/Detroit
49509,42.89756,-85.69298,Wyoming,MI,Michigan,Kent,America/Detroit
49512,42.8814,-85.54673,Grand Rapids,MI,Michigan,Kent,America/Detroit
49519,42.89794,-85.71861,Wyoming,MI,Michigan,Kent,America/Detroit
49525,43.02116,-85.5917,Grand Rapids,MI,Michigan,Kent,America/Detroit
49534,42.9709,-85.78824,Grand Rapids,MI,Michigan,Kent,America/Detroit
49544,43.04595,-85.7419,Grand Rapids,MI,Michigan,Kent,America/Detroit
49546,42.92759,-85.53745,Grand Rapids,MI,Michigan,Kent,America/Detroit
49548,42.86966,-85.66278,Grand Rapids,MI,Michigan,Kent,America/Detroit
49601,44.24978,-85.50739,Cadillac,MI,Michigan,Wexford,America/Detroit
49611,44.97368,-84.97443,Alba,MI,Michigan,Antrim,America/Detroit
49612,44.87135,-85.24242,Alden,MI,Michigan,Antrim,America/Detroit
49613,44.50271,-86.20547,Arcadia,MI,Michigan,Manistee,America/Detroit
49614,44.43873,-86.11643,Bear Lake,MI,Michigan,Manistee,America/Detroit
49615,44.97085,-85.2064,Bellaire,MI,Michigan,Antrim,America/Detroit
49616,44.57439,-86.08099,Benzonia,MI,Michigan,Benzie,America/Detroit
49617,44.64408,-86.03256,Beulah,MI,Michigan,Benzie,America/Detroit
49618,44.29286,-85.60235,Boon,MI,Michigan,Wexford,America/Detroit
49619,44.30262,-85.98186,Brethren,MI,Michigan,Manistee,America/Detroit
49620,44.52138,-85.69384,Buckley,MI,Michigan,Wexford,America/Detroit
49621,44.8634,-85.77556,Cedar,MI,Michigan,Leelanau,America/Detroit
49622,45.07736,-85.26141,Central Lake,MI,Michigan,Antrim,America/Detroit
49623,43.90481,-85.6835,Chase,MI,Michigan,Lake,America/Detroit
49625,44.43227,-85.87981,Copemish,MI,Michigan,Manistee,America/Detroit
49626,44.23782,-86.29328,Eastlake,MI,Michigan,Manistee,America/Detroit
49627,45.09603,-85.34991,Eastport,MI,Michigan,Antrim,America/Detroit
49628,44.62085,-86.23105,Elberta,MI,Michigan,Benzie,America/Detroit
49629,44.91082,-85.39302,Elk Rapids,MI,Michigan,Antrim,America/Detroit
49630,44.81378,-85.99273,Empire,MI,Michigan,Leelanau,America/Detroit
49631,43.91414,-85.26182,Evart,MI,Michigan,Osceola,America/Detroit
49632,44.23889,-84.96939,Falmouth,MI,Michigan,Missaukee,America/Detroit
49633,44.55957,-85.20285,Fife Lake,MI,Michigan,Kalkaska,America/Detroit
49634,44.21477,-86.29032,Filer City,MI,Michigan,Manistee,America/Detroit
49635,44.61996,-86.18479,Frankfort,MI,Michigan,Benzie,America/Detroit
49636,44.87721,-85.99598,Glen Arbor,MI,Michigan,Leelanau,America/Detroit
49637,44.6264,-85.70589,Grawn,MI,Michigan,Grand Traverse,America/Detroit
49638,44.29045,-85.75115,Harrietta,MI,Michigan,Wexford,America/Detroit
49639,43.84592,-85.39844,Hersey,MI,Michigan,Osceola,America/Detroit
49640,44.71599,-86.03673,Honor,MI,Michigan,Benzie,America/Detroit
49642,43.86676,-85.76054,Idlewild,MI,Michigan,Lake,America/Detroit
49643,44.63958,-85.83376,Interlochen,MI,Michigan,Grand Traverse,America/Detroit
49644,44.10624,-85.92204,Irons,MI,Michigan,Lake,America/Detroit
49645,44.3696,-86.02605,Kaleva,MI,Michigan,Manistee,America/Detroit
49646,44.72786,-85.05865,Kalkaska,MI,Michigan,Kalkaska,America/Detroit
49648,44.98463,-85.34315,Kewadin,MI,Michigan,Antrim,America/Detroit
49649,44.56776,-85.53483,Kingsley,MI,Michigan,Grand Traverse,America/Detroit
49650,44.73314,-85.87878,Lake Ann,MI,Michigan,Benzie,America/Detroit
49651,44.39399,-85.11291,Lake City,MI,Michigan,Missaukee,America/Detroit
49653,44.97548,-85.73206,Lake Leelanau,MI,Michigan,Leelanau,America/Detroit
49654,45.07933,-85.98983,Leland,MI,Michigan,Leelanau,America/Detroit
49655,44.02602,-85.44344,Leroy,MI,Michigan,Osceola,America/Detroit
49656,44.06555,-85.69762,Luther,MI,Michigan,Lake,America/Detroit
49657,44.21434,-85.17358,Mc Bain,MI,Michigan,Missaukee,America/Detroit
49659,44.89941,-85.02411,Mancelona,MI,Michigan,Antrim,America/Detroit
49660,44.22586,-86.20635,Manistee,MI,Michigan,Manistee,America/Detroit
49663,44.42992,-85.38848,Manton,MI,Michigan,Wexford,America/Detroit
49664,44.87029,-85.89005,Maple City,MI,Michigan,Leelanau,America/Detroit
49665,44.09684,-85.12696,Marion,MI,Michigan,Osceola,America/Detroit
49666,44.62203,-85.55413,Mayfield,MI,Michigan,Grand Traverse,America/Detroit
49667,44.36653,-84.91323,Merritt,MI,Michigan,Missaukee,America/Detroit
49668,44.40583,-85.70441,Mesick,MI,Michigan,Wexford,America/Detroit
49670,45.16041,-85.65146,Northport,MI,Michigan,Leelanau,America/Detroit
49674,45.05228,-85.59327,Omena,MI,Michigan,Leelanau,America/Detroit
49675,44.37609,-86.21653,Onekama,MI,Michigan,Manistee,America/Detroit
49676,44.83304,-85.28919,Rapid City,MI,Michigan,Kalkaska,America/Detroit
49677,43.89683,-85.54827,Reed City,MI,Michigan,Osceola,America/Detroit
49679,43.87764,-85.14648,Sears,MI,Michigan,Osceola,America/Detroit
49680,44.64121,-85.25245,South Boardman,MI,Michigan,Kalkaska,America/Detroit
49682,44.97877,-85.65001,Suttons Bay,MI,Michigan,Leelanau,America/Detroit
49683,44.53936,-85.9306,Thompsonville,MI,Michigan,Benzie,America/Detroit
49684,44.75802,-85.70846,Traverse City,MI,Michigan,Grand Traverse,America/Detroit
49686,44.73572,-85.50302,Traverse City,MI,Michigan,Grand Traverse,America/Detroit
49688,44.12052,-85.4468,Tustin,MI,Michigan,Osceola,America/Detroit
49689,44.21424,-85.90752,Wellston,MI,Michigan,Manistee,America/Detroit
49690,44.78225,-85.39565,Williamsburg,MI,Michigan,Grand Traverse,America/Detroit
49701,45.75565,-84.72914,Mackinaw City,MI,Michigan,Emmet,America/Detroit
49705,45.35577,-84.46126,Afton,MI,Michigan,Cheboygan,America/Detroit
49706,45.4403,-84.78046,Alanson,MI,Michigan,Emmet,America/Detroit
49707,45.09161,-83.49646,Alpena,MI,Michigan,Alpena,America/Detroit
49709,45.01521,-84.15842,Atlanta,MI,Michigan,Montmorency,America/Detroit
49710,46.28343,-84.18837,Barbeau,MI,Michigan,Chippewa,America/Detroit
49712,45.2101,-85.00997,Boyne City,MI,Michigan,Charlevoix,America/Detroit
49713,45.21438,-84.85253,Boyne Falls,MI,Michigan,Charlevoix,America/Detroit
49715,46.38752,-84.70633,Brimley,MI,Michigan,Chippewa,America/Detroit
49716,45.51118,-84.74936,Brutus,MI,Michigan,Emmet,America/Detroit
49717,45.43899,-84.69816,Burt Lake,MI,Michigan,Cheboygan,America/Detroit
49718,45.72041,-84.83175,Carp Lake,MI,Michigan,Emmet,America/Detroit
49719,46.0093,-84.32332,Cedarville,MI,Michigan,Mackinac,America/Detroit
49720,45.27545,-85.23947,Charlevoix,MI,Michigan,Charlevoix,America/Detroit
49721,45.57899,-84.45896,Cheboygan,MI,Michigan,Cheboygan,America/Detroit
49722,45.42347,-84.86325,Conway,MI,Michigan,Emmet,America/Detroit
49724,46.32697,-84.38784,Dafter,MI,Michigan,Chippewa,America/Detroit
49725,45.99858,-84.0289,De Tour Village,MI,Michigan,Chippewa,America/Detroit
49726,46.0016,-83.66243,Drummond Island,MI,Michigan,Chippewa,America/Detroit
49727,45.13062,-85.10348,East Jordan,MI,Michigan,Charlevoix,America/Detroit
49728,46.39445,-85.01704,Eckerman,MI,Michigan,Chippewa,America/Detroit
49729,45.16162,-85.28369,Ellsworth,MI,Michigan,Antrim,America/Detroit
49730,45.04601,-84.87388,Elmira,MI,Michigan,Antrim,America/Detroit
49733,44.80858,-84.70121,Frederic,MI,Michigan,Crawford,America/Detroit
49735,44.99525,-84.67105,Gaylord,MI,Michigan,Otsego,America/Detroit
49736,46.07216,-84.14056,Goetzville,MI,Michigan,Chippewa,America/Detroit
49738,44.69375,-84.60633,Grayling,MI,Michigan,Crawford,America/Detroit
49740,45.52448,-85.00071,Harbor Springs,MI,Michigan,Emmet,America/Detroit
49743,45.27349,-83.89646,Hawks,MI,Michigan,Presque Isle,America/Detroit
49744,45.00017,-83.66623,Herron,MI,Michigan,Alpena,America/Detroit
49745,46.05189,-84.53127,Hessel,MI,Michigan,Mackinac,America/Detroit
49746,45.06389,-83.95315,Hillman,MI,Michigan,Montmorency,America/Detroit
49747,44.85112,-83.64206,Hubbard Lake,MI,Michigan,Alpena,America/Detroit
49748,46.37799,-85.19108,Hulbert,MI,Michigan,Chippewa,America/Detroit
49749,45.41964,-84.57446,Indian River,MI,Michigan,Cheboygan,America/Detroit
49751,44.99837,-84.41513,Johannesburg,MI,Michigan,Otsego,America/Detroit
49752,46.2829,-84.46849,Kinross,MI,Michigan,Chippewa,America/Detroit
49753,45.01889,-83.77216,Lachine,MI,Michigan,Alpena,America/Detroit
49755,45.63581,-84.80025,Levering,MI,Michigan,Emmet,America/Detroit
49756,44.82343,-84.2807,Lewiston,MI,Michigan,Montmorency,America/Detroit
49757,45.85933,-84.62533,Mackinac Island,MI,Michigan,Mackinac,America/Detroit
49759,45.41794,-84.0984,Millersburg,MI,Michigan,Presque Isle,America/Detroit
49760,46.05368,-84.89498,Moran,MI,Michigan,Mackinac,America/Detroit
49762,46.13871,-85.26754,Naubinway,MI,Michigan,Mackinac,America/Detroit
49764,45.4243,-84.82765,Oden,MI,Michigan,Emmet,America/Detroit
49765,45.32844,-84.24545,Onaway,MI,Michigan,Presque Isle,America/Detroit
49766,44.90576,-83.44711,Ossineke,MI,Michigan,Alpena,America/Detroit
49768,46.64427,-85.13305,Paradise,MI,Michigan,Chippewa,America/Detroit
49769,45.56748,-84.85914,Pellston,MI,Michigan,Emmet,America/Detroit
49770,45.34406,-84.88843,Petoskey,MI,Michigan,Emmet,America/Detroit
49774,46.15691,-84.34681,Pickford,MI,Michigan,Chippewa,America/Detroit
49775,45.76941,-84.46333,Pointe Aux Pins,MI,Michigan,Mackinac,America/Detroit
49776,45.24543,-83.69067,Posen,MI,Michigan,Presque Isle,America/Detroit
49777,45.29239,-83.51536,Presque Isle,MI,Michigan,Presque Isle,America/Detroit
49779,45.40153,-83.87598,Rogers City,MI,Michigan,Presque Isle,America/Detroit
49780,46.21211,-84.72557,Rudyard,MI,Michigan,Chippewa,America/Detroit
49781,45.95424,-84.78404,Saint Ignace,MI,Michigan,Mackinac,America/Detroit
49782,45.68298,-85.5483,Beaver Island,MI,Michigan,Charlevoix,America/Detroit
49783,46.41473,-84.28349,Sault Sainte Marie,MI,Michigan,Chippewa,America/Detroit
49788,46.26399,-84.46747,Kincheloe,MI,Michigan,Chippewa,America/Detroit
49791,45.48682,-84.59579,Topinabee,MI,Michigan,Cheboygan,America/Detroit
49793,46.2092,-85.06095,Trout Lake,MI,Michigan,Chippewa,America/Detroit
49795,45.15877,-84.57657,Vanderbilt,MI,Michigan,Cheboygan,America/Detroit
49796,45.26301,-84.94545,Walloon Lake,MI,Michigan,Charlevoix,America/Detroit
49799,45.26109,-84.58194,Wolverine,MI,Michigan,Cheboygan,America/Detroit
49801,45.96732,-87.98216,Iron Mountain,MI,Michigan,Dickinson,America/Menominee
49802,45.80057,-88.07727,Kingsford,MI,Michigan,Dickinson,America/Menominee
49805,47.3556,-88.36964,Allouez,MI,Michigan,Keweenaw,America/Detroit
49806,46.44251,-86.89667,Au Train,MI,Michigan,Alger,America/Detroit
49807,45.78475,-87.37235,Bark River,MI,Michigan,Delta,America/Menominee
49808,46.8126,-87.8824,Big Bay,MI,Michigan,Marquette,America/Detroit
49812,45.59335,-87.49817,Carney,MI,Michigan,Menominee,America/Menominee
49814,46.56816,-87.91204,Champion,MI,Michigan,Marquette,America/Detroit
49815,46.18673,-87.96493,Channing,MI,Michigan,Dickinson,America/Menominee
49816,46.28458,-86.89419,Chatham,MI,Michigan,Alger,America/Detroit
49817,45.96725,-86.46317,Cooks,MI,Michigan,Schoolcraft,America/Detroit
49818,45.97524,-87.34611,Cornell,MI,Michigan,Delta,America/Detroit
